State,FIPS,County,pop,landAreakm2,waterAreakm2,totalAreakm2,lat,long,States_full
VA,51181,Surry,7058,722.4760000000001,81.217,803.693,+37.119761°,–76.880172°,Virginia
VA,51183,Sussex,12087,1269.664,6.755,1276.42,+36.926645°,–77.259732°,Virginia
VA,51185,Tazewell,45078,1343.805,2.915,1346.72,+37.125395°,–81.562924°,Virginia
VA,51187,Warren,37575,552.872,8.484,561.356,+38.908187°,–78.207131°,Virginia
VA,51191,Washington,54876,1452.918,12.999,1465.9170000000001,+36.747813°,–81.950291°,Virginia
VA,51193,Westmoreland,17454,594.077,61.103,655.18,+38.109191°,–76.804170°,Virginia
VA,51195,Wise,41452,1044.253,5.285,1049.538,+36.974561°,–82.621560°,Virginia
VA,51197,Wythe,29235,1196.119,7.312,1203.43,+36.901471°,–81.084209°,Virginia
VA,51199,York,65464,271.379,285.360,556.74,+37.220914°,–76.395533°,Virginia
VA,51510,Alexandria [9],139966,38.92,1.140,40.06,+38.818343°,–77.082026°,Virginia
VA,51515,Bedford [9],6222,17.814,0.061,17.875,+37.338156°,–79.520705°,Virginia
VA,51520,Bristol [9],17835,33.704,0.363,34.067,+36.616954°,–82.157564°,Virginia
VA,51530,Buena Vista [9],6650,17.362000000000002,0.224,17.586,+37.731663°,–79.356375°,Virginia
VA,51540,Charlottesville [9],43475,26.517,0.053,26.57,+38.037658°,–78.485381°,Virginia
VA,51550,Chesapeake [9],222209,882.669,26.053,908.722,+36.679376°,–76.301788°,Virginia
VA,51570,Colonial Heights [9],17411,19.476,0.757,20.234,+37.261685°,–77.396804°,Virginia
VA,51580,Covington [9],5961,14.163,0.522,14.685,+37.778143°,–79.986039°,Virginia
VA,51590,Danville [9],43055,111.199,2.627,113.82600000000001,+36.583334°,–79.408071°,Virginia
VA,51595,Emporia [9],5927,17.855,0.192,18.047,+36.696182°,–77.535975°,Virginia
VA,51600,Fairfax [9],22565,16.159000000000002,0.095,16.255,+38.853183°,–77.299025°,Virginia
VA,51610,Falls Church [9],12332,5.1770000000000005,-,5.1770000000000005,+38.883787°,–77.174639°,Virginia
VA,51620,Franklin [9],8582,21.253,0.370,21.623,+36.684014°,–76.941396°,Virginia
VA,51630,Fredericksburg [9],24286,27.04,0.182,27.221999999999998,+38.299272°,–77.486658°,Virginia
VA,51640,Galax [9],7042,21.34,0.104,21.444000000000003,+36.665640°,–80.914308°,Virginia
VA,51650,Hampton [9],137436,133.16,219.853,353.01300000000003,+37.048030°,–76.297149°,Virginia
VA,51660,Harrisonburg [9],48914,45.113,0.150,45.263000000000005,+38.436013°,–78.874197°,Virginia
VA,51670,Hopewell [9],22591,26.621,1.357,27.978,+37.291010°,–77.298944°,Virginia
VA,51678,Lexington [9],7042,6.4670000000000005,0.068,6.535,+37.782332°,–79.444320°,Virginia
VA,51680,Lynchburg [9],75568,127.24,1.345,128.585,+37.399016°,–79.195458°,Virginia
VA,51683,Manassas [9],37821,25.590999999999998,0.149,25.739,+38.747561°,–77.484727°,Virginia
VA,51685,Manassas Park [9],14273,6.562,0.003,6.565,+38.768991°,–77.448681°,Virginia
VA,51690,Martinsville [9],13821,28.377,0.134,28.51,+36.683527°,–79.863648°,Virginia
VA,51700,Newport News [9],180719,177.968,131.476,309.444,+37.075978°,–76.521719°,Virginia
VA,51710,Norfolk [9],242803,140.171,109.377,249.548,+36.923015°,–76.244641°,Virginia
VA,51720,Norton [9],3958,19.375,0.089,19.465,+36.931549°,–82.625996°,Virginia
VA,51730,Petersburg [9],32420,59.393,0.638,60.031000000000006,+37.204730°,–77.392368°,Virginia
VA,51735,Poquoson [9],12150,39.67,163.452,203.122,+37.128360°,–76.303534°,Virginia
VA,51740,Portsmouth [9],95535,87.16,33.876,121.036,+36.859430°,–76.356269°,Virginia
VA,51750,Radford [9],16408,25.566999999999997,0.868,26.435,+37.120036°,–80.557048°,Virginia
VA,51760,Richmond [9],204214,154.895,6.880,161.775,+37.531399°,–77.476009°,Virginia
VA,51770,Roanoke [9],97032,110.234,0.884,111.118,+37.277830°,–79.958472°,Virginia
VA,51775,Salem [9],24802,37.391,0.263,37.654,+37.285333°,–80.055241°,Virginia
VA,51790,Staunton [9],23746,51.736000000000004,0.155,51.891000000000005,+38.158056°,–79.061501°,Virginia
VA,51800,Suffolk [9],84585,1036.43,74.909,1111.339,+36.697157°,–76.634781°,Virginia
VA,51810,Virginia Beach [9],437994,644.9490000000001,643.150,1288.099,+36.779322°,–76.024020°,Virginia
VA,51820,Waynesboro [9],21006,38.951,0.419,39.37,+38.067157°,–78.901420°,Virginia
VA,51830,Williamsburg [9],14068,23.366999999999997,0.418,23.785,+37.269293°,–76.706717°,Virginia
VA,51840,Winchester [9],26203,23.913,0.054,23.967,+39.173869°,–78.176356°,Virginia
WA,53001,Adams,18728,4985.669,12.623,4998.292,+47.004840°,–118.533308°,Washington
WA,53003,Asotin,21623,1647.7839999999999,11.475,1659.259,+46.181861°,–117.227781°,Washington
WA,53005,Benton,175177,4403.960999999999,154.413,4558.374,+46.228072°,–119.516864°,Washington
WA,53007,Chelan,72453,7564.125,189.993,7754.116999999999,+47.859892°,–120.618543°,Washington
WA,53009,Clallam,71404,4502.251,"2,414.668",6916.919,+48.113009°,–123.930611°,Washington
WA,53011,Clark,425363,1629.1129999999998,70.523,1699.636,+45.771674°,–122.485903°,Washington
WA,53013,Columbia,4078,2249.739,12.567,2262.306,+46.292851°,–117.911635°,Washington
WA,53015,Cowlitz,102410,2952.9109999999996,67.563,3020.474,+46.185923°,–122.658682°,Washington
WA,53017,Douglas,38431,4711.872,76.123,4787.995,+47.735866°,–119.695880°,Washington
WA,53019,Ferry,7551,5706.155,140.281,5846.435,+48.437246°,–118.517074°,Washington
WA,53021,Franklin,78163,3217.208,60.193,3277.402,+46.534580°,–118.906944°,Washington
WA,53023,Garfield,2266,1840.6689999999999,19.490,1860.1589999999999,+46.429474°,–117.536715°,Washington
WA,53025,Grant,89120,6939.906999999999,289.575,7229.482,+47.213633°,–119.467788°,Washington
WA,53027,Grays Harbor,72797,4926.226,834.958,5761.184,+47.142786°,–123.827043°,Washington
WA,53029,Island,78506,539.88,800.115,1339.995,+48.158436°,–122.670503°,Washington
WA,53031,Jefferson,29872,4671.562,982.751,5654.313,+47.802641°,–123.521810°,Washington
WA,53033,King,1931249,5479.2919999999995,495.471,5974.763000000001,+47.493554°,–121.832375°,Washington
WA,53035,Kitsap,251133,1022.893,442.830,1465.723,+47.639687°,–122.649636°,Washington
WA,53037,Kittitas,40915,5949.904,92.370,6042.274,+47.124444°,–120.676714°,Washington
WA,53039,Klickitat,20318,4846.679,85.063,4931.7429999999995,+45.869509°,–120.780117°,Washington
WA,53041,Lewis,75455,6223.229,86.637,6309.866,+46.580071°,–122.377444°,Washington
WA,53043,Lincoln,10570,5984.151999999999,74.744,6058.896,+47.582718°,–118.417668°,Washington
WA,53045,Mason,60699,2484.879,237.246,2722.125,+47.354126°,–123.173850°,Washington
WA,53047,Okanogan,41120,13643.999,121.250,13765.249,+48.550971°,–119.691035°,Washington
WA,53049,Pacific,20920,2415.572,752.977,3168.55,+46.556587°,–123.782419°,Washington
WA,53051,Pend Oreille,13001,3625.955,65.405,3691.361,+48.543877°,–117.232183°,Washington
WA,53053,Pierce,795225,4324.005,354.658,4678.663,+47.040716°,–122.144709°,Washington
WA,53055,San Juan,15769,450.43699999999995,"1,158.110",1608.547,+48.508862°,–123.100616°,Washington
WA,53057,Skagit,116901,4483.795,489.330,4973.125,+48.493066°,–121.816278°,Washington
WA,53059,Skamania,11066,4288.183,72.853,4361.036,+46.024782°,–121.953227°,Washington
WA,53061,Snohomish,713335,5406.013000000001,282.371,5688.385,+48.054913°,–121.766412°,Washington
WA,53063,Spokane,471221,4568.1990000000005,43.803,4612.001,+47.620379°,–117.404392°,Washington
WA,53065,Stevens,43531,6417.380999999999,163.131,6580.512,+48.390648°,–117.854897°,Washington
WA,53067,Thurston,252264,1869.872,133.492,2003.3629999999998,+46.932598°,–122.829441°,Washington
WA,53069,Wahkiakum,3978,682.1389999999999,61.658,743.797,+46.294638°,–123.424458°,Washington
WA,53071,Walla Walla,58781,3289.619,74.828,3364.447,+46.254606°,–118.480374°,Washington
WA,53073,Whatcom,201140,5456.734,"1,027.224",6483.9580000000005,+48.842653°,–121.836433°,Washington
WA,53075,Whitman,44776,5592.016,47.940,5639.956,+46.903322°,–117.522962°,Washington
WA,53077,Yakima,243231,11125.023000000001,41.131,11166.155,+46.456558°,–120.740145°,Washington
WV,54001,Barbour,16589,883.3389999999999,4.639,887.9780000000001,+39.139754°,–79.996914°,West Virginia
WV,54003,Berkeley,104169,831.7539999999999,1.074,832.829,+39.457854°,–78.032338°,West Virginia
WV,54005,Boone,24629,1298.991,4.282,1303.2730000000001,+38.022838°,–81.713314°,West Virginia
WV,54007,Braxton,14523,1322.997,14.144,1337.141,+38.699302°,–80.731649°,West Virginia
WV,54009,Brooke,24069,231.03900000000002,8.721,239.75900000000001,+40.272645°,–80.578691°,West Virginia
WV,54011,Cabell,96319,727.832,18.128,745.96,+38.419580°,–82.243392°,West Virginia
WV,54013,Calhoun,7627,723.252,3.705,726.957,+38.844159°,–81.115478°,West Virginia
WV,54015,Clay,9386,885.5219999999999,4.957,890.48,+38.459826°,–81.081866°,West Virginia
WV,54017,Doddridge,8202,828.071,1.958,830.029,+39.263482°,–80.701147°,West Virginia
WV,54019,Fayette,46039,1713.406,17.607,1731.013,+38.030933°,–81.086051°,West Virginia
WV,54021,Gilmer,8693,876.7180000000001,4.083,880.8,+38.915865°,–80.849409°,West Virginia
WV,54023,Grant,11937,1236.391,7.545,1243.937,+39.105988°,–79.195064°,West Virginia
WV,54025,Greenbrier,35480,2640.671,12.797,2653.468,+37.924418°,–80.450590°,West Virginia
WV,54027,Hampshire,23964,1658.237,11.344,1669.58,+39.312140°,–78.611989°,West Virginia
WV,54029,Hancock,30676,213.957,13.879,227.83700000000002,+40.516931°,–80.570057°,West Virginia
WV,54031,Hardy,14025,1508.182,5.625,1513.807,+39.010818°,–78.843641°,West Virginia
WV,54033,Harrison,69099,1077.455,1.320,1078.775,+39.279199°,–80.386487°,West Virginia
WV,54035,Jackson,29211,1202.655,18.859,1221.514,+38.834234°,–81.677717°,West Virginia
WV,54037,Jefferson,53498,542.951,5.275,548.226,+39.307399°,–77.863220°,West Virginia
WV,54039,Kanawha,193063,2335.1,24.173,2359.2729999999997,+38.328061°,–81.523522°,West Virginia
WV,54041,Lewis,16372,996.875,12.306,1009.18,+38.988844°,–80.495518°,West Virginia
WV,54043,Lincoln,21720,1131.925,4.024,1135.9489999999998,+38.171651°,–82.077547°,West Virginia
WV,54045,Logan,36743,1175.174,4.866,1180.04,+37.830591°,–81.940853°,West Virginia
WV,54047,McDowell,22113,1381.6429999999998,3.737,1385.38,+37.382663°,–81.658205°,West Virginia
WV,54049,Marion,56418,799.6210000000001,7.208,806.829,+39.505839°,–80.243402°,West Virginia
WV,54051,Marshall,33107,791.063,17.412,808.475,+39.854717°,–80.671378°,West Virginia
WV,54053,Mason,27324,1115.633,36.175,1151.808,+38.759288°,–82.024172°,West Virginia
WV,54055,Mercer,62264,1085.187,4.482,1089.6689999999999,+37.403448°,–81.106456°,West Virginia
WV,54057,Mineral,28212,849.075,3.595,852.67,+39.405626°,–78.956581°,West Virginia
WV,54059,Mingo,26839,1095.846,2.224,1098.07,+37.721151°,–82.158993°,West Virginia
WV,54061,Monongalia,96189,932.557,15.068,947.625,+39.633645°,–80.059074°,West Virginia
WV,54063,Monroe,13502,1224.422,2.299,1226.721,+37.550353°,–80.547891°,West Virginia
WV,54065,Morgan,17541,593.295,1.402,594.697,+39.554835°,–78.257314°,West Virginia
WV,54067,Nicholas,26233,1675.266,19.639,1694.905,+38.291416°,–80.797516°,West Virginia
WV,54069,Ohio,44443,274.073,8.298,282.371,+40.098932°,–80.620728°,West Virginia
WV,54071,Pendleton,7695,1802.76,5.437,1808.1970000000001,+38.686836°,–79.333707°,West Virginia
WV,54073,Pleasants,7605,336.966,11.509,348.476,+39.368133°,–81.161172°,West Virginia
WV,54075,Pocahontas,8719,2435.324,3.978,2439.302,+38.332513°,–80.012092°,West Virginia
WV,54077,Preston,33520,1680.396,6.692,1687.088,+39.469030°,–79.668865°,West Virginia
WV,54079,Putnam,55486,895.279,12.250,907.529,+38.510513°,–81.906109°,West Virginia
WV,54081,Raleigh,78859,1567.851,10.350,1578.201,+37.762470°,–81.264671°,West Virginia
WV,54083,Randolph,29405,2692.761,0.688,2693.449,+38.781087°,–79.867783°,West Virginia
WV,54085,Ritchie,10449,1170.65,4.423,1175.073,+39.177112°,–81.066317°,West Virginia
WV,54087,Roane,14926,1252.422,0.405,1252.826,+38.743033°,–81.354502°,West Virginia
WV,54089,Summers,13927,933.587,18.821,952.408,+37.656003°,–80.856315°,West Virginia
WV,54091,Taylor,16895,447.475,7.533,455.00800000000004,+39.329072°,–80.045629°,West Virginia
WV,54093,Tucker,7141,1085.004,5.529,1090.5330000000001,+39.111175°,–79.559968°,West Virginia
WV,54095,Tyler,9208,663.797,11.403,675.2,+39.465981°,–80.879493°,West Virginia
WV,54097,Upshur,24254,918.507,0.303,918.81,+38.902537°,–80.231335°,West Virginia
WV,54099,Wayne,42481,1310.486,15.879,1326.365,+38.145531°,–82.419698°,West Virginia
WV,54101,Webster,9154,1433.476,7.150,1440.626,+38.492985°,–80.430262°,West Virginia
WV,54103,Wetzel,16583,927.378,8.461,935.8389999999999,+39.596574°,–80.634394°,West Virginia
WV,54105,Wirt,5717,602.195,5.846,608.0409999999999,+39.020034°,–81.382975°,West Virginia
WV,54107,Wood,86956,948.6080000000001,27.213,975.821,+39.211679°,–81.515928°,West Virginia
WV,54109,Wyoming,23796,1293.578,6.127,1299.704,+37.603717°,–81.548884°,West Virginia
WI,55001,Adams,20875,1672.214,111.126,1783.34,+43.973763°,–89.767223°,Wisconsin
WI,55003,Ashland,16157,2706.6279999999997,"3,230.608",5937.236,+46.546291°,–90.665154°,Wisconsin
WI,55005,Barron,45870,2234.411,70.066,2304.4770000000003,+45.437192°,–91.852892°,Wisconsin
WI,55007,Bayfield,15014,3827.647,"1,460.263",5287.91,+46.634199°,–91.177282°,Wisconsin
WI,55009,Brown,248007,1371.9379999999999,222.741,1594.6789999999999,+44.473961°,–87.995926°,Wisconsin
WI,55011,Buffalo,13587,1739.527,98.314,1837.8410000000001,+44.389759°,–91.758714°,Wisconsin
WI,55013,Burnett,15457,2128.575,151.213,2279.788,+45.865255°,–92.367978°,Wisconsin
WI,55015,Calumet,48971,824.227,204.196,1028.424,+44.078410°,–88.212132°,Wisconsin
WI,55017,Chippewa,62415,2611.673,85.235,2696.908,+45.069092°,–91.283505°,Wisconsin
WI,55019,Clark,34690,3133.407,23.236,3156.643,+44.733596°,–90.610201°,Wisconsin
WI,55021,Columbia,56833,1982.711,78.846,2061.5570000000002,+43.471882°,–89.330472°,Wisconsin
WI,55023,Crawford,16644,1478.0020000000002,73.945,1551.9470000000001,+43.249910°,–90.951230°,Wisconsin
WI,55025,Dane,488073,3100.836,106.205,3207.0409999999997,+43.067468°,–89.417852°,Wisconsin
WI,55027,Dodge,88759,2267.8579999999997,81.402,2349.26,+43.422706°,–88.704379°,Wisconsin
WI,55029,Door,27785,1248.316,"4,890.602",6138.918000000001,+45.067808°,–87.087936°,Wisconsin
WI,55031,Douglas,44159,3377.698,454.647,3832.345,+46.463316°,–91.892580°,Wisconsin
WI,55033,Dunn,43857,2201.762,35.639,2237.401,+44.947741°,–91.897720°,Wisconsin
WI,55035,Eau Claire,98736,1652.369,18.812,1671.181,+44.726355°,–91.286414°,Wisconsin
WI,55037,Florence,4423,1264.42,24.160,1288.58,+45.849646°,–88.400322°,Wisconsin
WI,55039,Fond du Lac,101633,1863.6329999999998,119.883,1983.516,+43.754722°,–88.493284°,Wisconsin
WI,55041,Forest,9304,2626.421,83.551,2709.973,+45.666882°,–88.773225°,Wisconsin
WI,55043,Grant,51208,2970.325,94.521,3064.8459999999995,+42.870062°,–90.695368°,Wisconsin
WI,55045,Green,36842,1512.441,1.316,1513.757,+42.677728°,–89.605639°,Wisconsin
WI,55047,Green Lake,19051,905.038,79.930,984.967,+43.761410°,–88.987228°,Wisconsin
WI,55049,Iowa,23687,1975.0729999999999,13.869,1988.942,+43.001021°,–90.133692°,Wisconsin
WI,55051,Iron,5916,1963.661,416.963,2380.624,+46.326550°,–90.261299°,Wisconsin
WI,55053,Jackson,20449,2558.1820000000002,32.521,2590.703,+44.324895°,–90.806541°,Wisconsin
WI,55055,Jefferson,83686,1441.26,68.020,1509.28,+43.013807°,–88.773986°,Wisconsin
WI,55057,Juneau,26664,1986.3270000000002,96.096,2082.423,+43.932836°,–90.113984°,Wisconsin
WI,55059,Kenosha,166426,704.452,"1,248.438",1952.89,+42.579703°,–87.424898°,Wisconsin
WI,55061,Kewaunee,20574,887.118,"1,921.199",2808.317,+44.500949°,–87.161813°,Wisconsin
WI,55063,La Crosse,114638,1169.863,73.140,1243.003,+43.908222°,–91.111758°,Wisconsin
WI,55065,Lafayette,16836,1640.985,2.539,1643.524,+42.655578°,–90.130292°,Wisconsin
WI,55067,Langlade,19977,2254.947,44.657,2299.604,+45.259204°,–89.068190°,Wisconsin
WI,55069,Lincoln,28743,2276.53,72.588,2349.118,+45.338319°,–89.742082°,Wisconsin
WI,55071,Manitowoc,81442,1525.7160000000001,"2,343.922",3869.638,+44.105108°,–87.313828°,Wisconsin
WI,55073,Marathon,134063,4001.488,81.139,4082.627,+44.898036°,–89.757823°,Wisconsin
WI,55075,Marinette,41749,3624.2929999999997,390.213,4014.507,+45.346899°,–87.991198°,Wisconsin
WI,55077,Marquette,15404,1180.004,22.524,1202.528,+43.826053°,–89.409095°,Wisconsin
WI,55078,Menominee,4232,926.201,19.038,945.24,+44.991304°,–88.669251°,Wisconsin
WI,55079,Milwaukee,947735,625.229,"2,455.664",3080.893,+43.017655°,–87.481575°,Wisconsin
WI,55081,Monroe,44673,2332.998,19.275,2352.2729999999997,+43.945175°,–90.619969°,Wisconsin
WI,55083,Oconto,37660,2584.776,390.590,2975.365,+44.996575°,–88.206516°,Wisconsin
WI,55085,Oneida,35998,2882.579,318.623,3201.2009999999996,+45.713791°,–89.536693°,Wisconsin
WI,55087,Outagamie,176695,1651.1779999999999,18.299,1669.477,+44.418226°,–88.464988°,Wisconsin
WI,55089,Ozaukee,86395,603.6669999999999,"2,287.271",2890.938,+43.360715°,–87.496553°,Wisconsin
WI,55091,Pepin,7469,600.8340000000001,43.283,644.117,+44.627436°,–91.834890°,Wisconsin
WI,55093,Pierce,41019,1485.999,46.946,1532.945,+44.725337°,–92.426279°,Wisconsin
WI,55095,Polk,44205,2367.151,109.933,2477.084,+45.468030°,–92.453154°,Wisconsin
WI,55097,Portage,70019,2073.748,56.926,2130.674,+44.476246°,–89.498070°,Wisconsin
WI,55099,Price,14159,3248.8179999999998,62.273,3311.091,+45.679072°,–90.359650°,Wisconsin
WI,55101,Racine,195408,861.173,"1,190.399",2051.572,+42.754075°,–87.414676°,Wisconsin
WI,55103,Richland,18021,1518.124,8.153,1526.277,+43.376199°,–90.435693°,Wisconsin
WI,55105,Rock,160331,1859.98,20.626,1880.606,+42.669931°,–89.075119°,Wisconsin
WI,55107,Rusk,14755,2366.174,44.801,2410.975,+45.472734°,–91.136745°,Wisconsin
WI,55109,St. Croix,84345,1870.8239999999998,34.588,1905.4129999999998,+45.028959°,–92.447284°,Wisconsin
WI,55111,Sauk,61976,2152.026,45.881,2197.907,+43.427998°,–89.943329°,Wisconsin
WI,55113,Sawyer,16557,3256.4040000000005,240.767,3497.17,+45.864913°,–91.147130°,Wisconsin
WI,55115,Shawano,41949,2313.007,42.514,2355.522,+44.789641°,–88.755813°,Wisconsin
WI,55117,Sheboygan,115507,1324.171,"1,968.280",3292.452,+43.746002°,–87.730546°,Wisconsin
WI,55119,Taylor,20689,2524.9179999999997,24.722,2549.64,+45.211656°,–90.504853°,Wisconsin
WI,55121,Trempealeau,28816,1898.37,23.371,1921.741,+44.303050°,–91.358867°,Wisconsin
WI,55123,Vernon,29773,2050.18,64.301,2114.482,+43.599858°,–90.815226°,Wisconsin
WI,55125,Vilas,21430,2218.595,417.611,2636.2059999999997,+46.049848°,–89.501254°,Wisconsin
WI,55127,Walworth,102228,1437.771,55.507,1493.279,+42.668110°,–88.541731°,Wisconsin
WI,55129,Washburn,15911,2064.513,145.566,2210.08,+45.892463°,–91.796423°,Wisconsin
WI,55131,Washington,131887,1115.515,13.005,1128.52,+43.391156°,–88.232917°,Wisconsin
WI,55133,Waukesha,389891,1423.389,80.347,1503.736,+43.019308°,–88.306707°,Wisconsin
WI,55135,Waupaca,52410,1936.567,45.302,1981.868,+44.478004°,–88.967006°,Wisconsin
WI,55137,Waushara,24496,1621.729,29.151,1650.881,+44.112825°,–89.239752°,Wisconsin
WI,55139,Winnebago,166994,1125.316,373.178,1498.494,+44.085707°,–88.668149°,Wisconsin
WI,55141,Wood,74749,2054.1620000000003,42.281,2096.4429999999998,+44.461413°,–90.038825°,Wisconsin
WY,56001,Albany,36299,11069.194,90.515,11159.708999999999,+41.665514°,–105.721883°,Wyoming
